[20260731.195314.395-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=20,n=1,mode=s,dt=535162,acq=534431,wak=58,mrq=8,drq=28,upd=309,enu=5209,rem=5,dmg=412,snd=51,tot=6035,dr=1,mr=0,mrmax=0,area=18,win=1,iwn=3,wev=0,sends=2,skip=0,log=24
[20260731.195314.919-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=21,n=1,mode=s,dt=529840,acq=523535,wak=34,mrq=12,drq=31,upd=5,enu=5,rem=5,dmg=356,snd=36,tot=443,dr=1,mr=0,mrmax=0,area=18,win=1,iwn=0,wev=0,sends=2,skip=0,log=37
[20260731.195315.452-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=22,n=1,mode=s,dt=533108,acq=532367,wak=56,mrq=9,drq=28,upd=5,enu=5,rem=5,dmg=364,snd=38,tot=454,dr=1,mr=0,mrmax=0,area=18,win=1,iwn=0,wev=0,sends=2,skip=0,log=22
[20260731.195315.981-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=23,n=1,mode=s,dt=528876,acq=528178,wak=37,mrq=8,drq=31,upd=7,enu=7,rem=6,dmg=380,snd=37,tot=476,dr=1,mr=0,mrmax=0,area=18,win=1,iwn=0,wev=0,sends=2,skip=0,log=23
[20260731.195318.669-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=24,n=1,mode=s,dt=2688173,acq=23270,wak=7414,mrq=41,drq=41,upd=496,enu=12993,rem=17,dmg=443,snd=53,tot=14053,dr=1,mr=0,mrmax=0,area=553446,win=1,iwn=3,wev=1,sends=2,skip=5,log=24
[20260731.195318.679-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=25,n=1,mode=s,dt=9661,acq=8834,wak=47,mrq=8,drq=25,upd=357,enu=110,rem=14,dmg=460,snd=48,tot=1046,dr=1,mr=0,mrmax=0,area=545967,win=1,iwn=1,wev=1,sends=2,skip=0,log=37
[20260731.195318.694-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=26,n=1,mode=s,dt=14518,acq=13581,wak=48,mrq=22,drq=34,upd=369,enu=14,rem=14,dmg=468,snd=52,tot=976,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=36
[20260731.195318.726-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=27,n=1,mode=s,dt=32260,acq=31431,wak=41,mrq=9,drq=26,upd=821,enu=17,rem=20,dmg=475,snd=37,tot=1419,dr=3,mr=0,mrmax=0,area=556060,win=1,iwn=2,wev=2,sends=2,skip=0,log=42
[20260731.195318.742-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=28,n=1,mode=s,dt=16343,acq=15467,wak=94,mrq=9,drq=54,upd=343,enu=10,rem=10,dmg=388,snd=61,tot=855,dr=1,mr=0,mrmax=0,area=547104,win=1,iwn=1,wev=1,sends=2,skip=0,log=22
[20260731.195318.758-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=29,n=1,mode=s,dt=15391,acq=14649,wak=29,mrq=15,drq=36,upd=355,enu=9,rem=11,dmg=707,snd=37,tot=1154,dr=1,mr=0,mrmax=0,area=547104,win=1,iwn=1,wev=1,sends=2,skip=0,log=39
[20260731.195318.775-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=30,n=1,mode=s,dt=17682,acq=16587,wak=143,mrq=11,drq=37,upd=360,enu=18,rem=21,dmg=767,snd=48,tot=1266,dr=1,mr=0,mrmax=0,area=546270,win=1,iwn=1,wev=1,sends=2,skip=0,log=28
[20260731.195318.806-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=31,n=1,mode=s,dt=30856,acq=29759,wak=17,mrq=15,drq=26,upd=280,enu=9,rem=13,dmg=689,snd=62,tot=1093,dr=1,mr=0,mrmax=0,area=546925,win=1,iwn=1,wev=1,sends=4,skip=0,log=37
[20260731.195318.824-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=32,n=1,mode=s,dt=17641,acq=16526,wak=40,mrq=9,drq=113,upd=638,enu=21,rem=21,dmg=1028,snd=93,tot=1839,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=4,skip=0,log=38
[20260731.195318.839-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=33,n=1,mode=s,dt=15010,acq=13587,wak=16,mrq=38,drq=28,upd=263,enu=10,rem=10,dmg=1269,snd=109,tot=1703,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=4,skip=0,log=25
[20260731.195318.869-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=34,n=1,mode=s,dt=30799,acq=29095,wak=25,mrq=20,drq=37,upd=921,enu=18,rem=18,dmg=399,snd=34,tot=1423,dr=3,mr=0,mrmax=0,area=557962,win=1,iwn=2,wev=2,sends=2,skip=0,log=43
[20260731.195318.886-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=35,n=1,mode=s,dt=16784,acq=16116,wak=32,mrq=17,drq=23,upd=277,enu=11,rem=11,dmg=334,snd=34,tot=703,dr=1,mr=0,mrmax=0,area=547398,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195318.902-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=36,n=1,mode=s,dt=15241,acq=14611,wak=29,mrq=18,drq=29,upd=332,enu=10,rem=11,dmg=432,snd=194,tot=1014,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=1,wev=1,sends=2,skip=0,log=22
[20260731.195318.918-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=37,n=1,mode=s,dt=15695,acq=14824,wak=36,mrq=8,drq=20,upd=369,enu=13,rem=14,dmg=1041,snd=46,tot=1522,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=1,wev=1,sends=2,skip=0,log=37
[20260731.195318.934-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=38,n=1,mode=s,dt=16919,acq=15523,wak=61,mrq=11,drq=23,upd=359,enu=16,rem=13,dmg=347,snd=30,tot=808,dr=1,mr=0,mrmax=0,area=546376,win=1,iwn=1,wev=1,sends=2,skip=0,log=55
[20260731.195318.949-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=39,n=1,mode=s,dt=15182,acq=14508,wak=31,mrq=19,drq=21,upd=340,enu=11,rem=10,dmg=306,snd=31,tot=733,dr=1,mr=0,mrmax=0,area=547028,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195318.966-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=40,n=1,mode=s,dt=17084,acq=16478,wak=42,mrq=8,drq=49,upd=376,enu=14,rem=14,dmg=435,snd=52,tot=946,dr=1,mr=0,mrmax=0,area=546376,win=1,iwn=1,wev=1,sends=2,skip=0,log=25
[20260731.195318.982-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=41,n=1,mode=s,dt=15672,acq=14880,wak=43,mrq=27,drq=24,upd=598,enu=17,rem=15,dmg=375,snd=35,tot=1085,dr=1,mr=0,mrmax=0,area=546840,win=1,iwn=1,wev=1,sends=2,skip=0,log=35
[20260731.195318.998-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=42,n=1,mode=s,dt=15965,acq=15223,wak=32,mrq=17,drq=22,upd=334,enu=10,rem=11,dmg=384,snd=44,tot=823,dr=1,mr=0,mrmax=0,area=545350,win=1,iwn=1,wev=1,sends=2,skip=0,log=40
[20260731.195319.028-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=43,n=1,mode=s,dt=30325,acq=29626,wak=32,mrq=8,drq=22,upd=814,enu=19,rem=31,dmg=353,snd=47,tot=1304,dr=1,mr=0,mrmax=0,area=555900,win=1,iwn=2,wev=2,sends=2,skip=0,log=50
[20260731.195319.047-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=44,n=1,mode=s,dt=18331,acq=17598,wak=32,mrq=7,drq=47,upd=319,enu=10,rem=11,dmg=483,snd=46,tot=908,dr=1,mr=0,mrmax=0,area=545160,win=1,iwn=1,wev=1,sends=2,skip=0,log=38
[20260731.195319.063-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=45,n=1,mode=s,dt=16254,acq=15418,wak=45,mrq=18,drq=35,upd=295,enu=11,rem=12,dmg=510,snd=34,tot=899,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=47
[20260731.195319.078-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=46,n=1,mode=s,dt=14679,acq=13845,wak=33,mrq=24,drq=20,upd=342,enu=11,rem=11,dmg=388,snd=29,tot=818,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195319.093-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=47,n=1,mode=s,dt=15277,acq=14614,wak=28,mrq=9,drq=28,upd=339,enu=11,rem=11,dmg=273,snd=29,tot=696,dr=1,mr=0,mrmax=0,area=544127,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195319.110-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=48,n=1,mode=s,dt=17467,acq=16920,wak=32,mrq=29,drq=21,upd=336,enu=13,rem=11,dmg=315,snd=31,tot=750,dr=1,mr=0,mrmax=0,area=543480,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195319.141-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=49,n=1,mode=s,dt=31200,acq=30626,wak=27,mrq=9,drq=21,upd=682,enu=16,rem=18,dmg=306,snd=29,tot=1084,dr=1,mr=0,mrmax=0,area=549746,win=1,iwn=2,wev=2,sends=2,skip=0,log=21
[20260731.195319.158-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=50,n=1,mode=s,dt=16332,acq=15743,wak=22,mrq=8,drq=47,upd=448,enu=11,rem=14,dmg=606,snd=28,tot=1142,dr=1,mr=0,mrmax=0,area=543480,win=1,iwn=1,wev=1,sends=2,skip=0,log=38
[20260731.195319.174-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=51,n=1,mode=s,dt=15549,acq=14673,wak=26,mrq=8,drq=22,upd=355,enu=10,rem=11,dmg=550,snd=27,tot=987,dr=1,mr=0,mrmax=0,area=544127,win=1,iwn=1,wev=1,sends=2,skip=0,log=22
[20260731.195319.190-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=52,n=1,mode=s,dt=16735,acq=15953,wak=14,mrq=9,drq=23,upd=373,enu=775,rem=12,dmg=375,snd=31,tot=1611,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195319.222-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=53,n=1,mode=s,dt=30769,acq=30124,wak=19,mrq=12,drq=25,upd=604,enu=11,rem=12,dmg=1314,snd=44,tot=2028,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=22
[20260731.195319.239-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=54,n=1,mode=s,dt=17722,acq=16008,wak=41,mrq=15,drq=30,upd=567,enu=15,rem=15,dmg=867,snd=60,tot=1578,dr=1,mr=0,mrmax=0,area=545160,win=1,iwn=1,wev=1,sends=2,skip=0,log=35
[20260731.195319.255-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=55,n=1,mode=s,dt=15489,acq=13681,wak=42,mrq=23,drq=522,upd=537,enu=11,rem=17,dmg=1014,snd=57,tot=1684,dr=1,mr=0,mrmax=0,area=546000,win=1,iwn=1,wev=1,sends=2,skip=0,log=41
