[20260731.013319.892-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=199,n=1,mode=s,dt=33079,acq=32717,wak=49,mrq=12,drq=31,upd=1682,enu=27,rem=21,dmg=28,snd=56,tot=1848,dr=3,mr=0,mrmax=0,area=567522,win=1,iwn=3,wev=3,sends=4,skip=0,log=68
[20260731.013319.912-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=200,n=1,mode=s,dt=19658,acq=19168,wak=82,mrq=12,drq=40,upd=993,enu=17,rem=17,dmg=27,snd=61,tot=1169,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=1,wev=1,sends=2,skip=0,log=54
[20260731.013319.955-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=201,n=1,mode=s,dt=42859,acq=41854,wak=23,mrq=10,drq=555,upd=10827,enu=22,rem=25,dmg=28,snd=51,tot=10999,dr=1,mr=0,mrmax=0,area=558545,win=1,iwn=2,wev=2,sends=2,skip=0,log=79
[20260731.013319.999-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=202,n=1,mode=s,dt=44805,acq=44296,wak=26,mrq=83,drq=40,upd=982,enu=25,rem=29,dmg=52,snd=82,tot=1223,dr=3,mr=0,mrmax=0,area=557962,win=1,iwn=2,wev=2,sends=4,skip=0,log=83
[20260731.013320.023-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=203,n=1,mode=s,dt=23089,acq=21710,wak=21,mrq=73,drq=527,upd=1133,enu=22,rem=21,dmg=164,snd=43,tot=1445,dr=1,mr=0,mrmax=0,area=558246,win=1,iwn=2,wev=2,sends=2,skip=0,log=84
[20260731.013320.058-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=204,n=1,mode=s,dt=36055,acq=35147,wak=75,mrq=21,drq=68,upd=2730,enu=24,rem=23,dmg=24,snd=47,tot=2889,dr=1,mr=0,mrmax=0,area=557935,win=1,iwn=3,wev=3,sends=2,skip=0,log=73
[20260731.013320.070-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=205,n=1,mode=s,dt=11527,acq=11043,wak=51,mrq=18,drq=34,upd=6,enu=5,rem=5,dmg=20,snd=50,tot=125,dr=1,mr=0,mrmax=0,area=547104,win=1,iwn=0,wev=0,sends=2,skip=0,log=100
[20260731.013320.080-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=206,n=1,mode=s,dt=9968,acq=9528,wak=51,mrq=7,drq=26,upd=445,enu=12,rem=11,dmg=13,snd=37,tot=542,dr=1,mr=0,mrmax=0,area=547104,win=1,iwn=1,wev=1,sends=2,skip=0,log=77
[20260731.013320.098-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=207,n=1,mode=s,dt=18188,acq=16759,wak=1158,mrq=11,drq=41,upd=541,enu=12,rem=10,dmg=26,snd=52,tot=708,dr=1,mr=0,mrmax=0,area=546448,win=1,iwn=1,wev=1,sends=2,skip=0,log=62
[20260731.013320.114-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=208,n=1,mode=s,dt=15608,acq=15138,wak=32,mrq=18,drq=39,upd=883,enu=13,rem=13,dmg=26,snd=54,tot=1037,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=75
[20260731.013320.134-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=209,n=1,mode=s,dt=19924,acq=19127,wak=174,mrq=104,drq=107,upd=558,enu=11,rem=11,dmg=38,snd=281,tot=941,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=83
[20260731.013320.146-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=210,n=1,mode=s,dt=12466,acq=11705,wak=122,mrq=11,drq=30,upd=731,enu=18,rem=14,dmg=22,snd=64,tot=897,dr=1,mr=0,mrmax=0,area=545967,win=1,iwn=1,wev=1,sends=2,skip=0,log=76
[20260731.013320.163-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=211,n=1,mode=s,dt=16516,acq=15995,wak=63,mrq=19,drq=36,upd=296,enu=11,rem=12,dmg=20,snd=52,tot=438,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=1,wev=1,sends=2,skip=0,log=84
[20260731.013320.179-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=212,n=1,mode=s,dt=16198,acq=15737,wak=43,mrq=11,drq=39,upd=529,enu=11,rem=19,dmg=48,snd=57,tot=699,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=1,wev=1,sends=2,skip=0,log=79
[20260731.013320.194-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=213,n=1,mode=s,dt=15309,acq=14657,wak=170,mrq=45,drq=37,upd=299,enu=10,rem=12,dmg=22,snd=51,tot=434,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=1,wev=1,sends=2,skip=0,log=89
[20260731.013320.211-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=214,n=1,mode=s,dt=16922,acq=16449,wak=42,mrq=15,drq=34,upd=682,enu=10,rem=13,dmg=17,snd=40,tot=792,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=1,wev=1,sends=2,skip=0,log=85
[20260731.013320.225-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=215,n=1,mode=s,dt=14043,acq=13472,wak=36,mrq=36,drq=104,upd=745,enu=16,rem=12,dmg=22,snd=51,tot=888,dr=1,mr=0,mrmax=0,area=545967,win=1,iwn=1,wev=1,sends=2,skip=0,log=101
[20260731.013320.244-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=216,n=1,mode=s,dt=18614,acq=17127,wak=1107,mrq=11,drq=27,upd=762,enu=12,rem=12,dmg=20,snd=53,tot=1163,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=81
[20260731.013320.259-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=217,n=1,mode=s,dt=15540,acq=14845,wak=55,mrq=24,drq=36,upd=792,enu=11,rem=11,dmg=57,snd=52,tot=973,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=71
[20260731.013320.279-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=218,n=1,mode=s,dt=19873,acq=19355,wak=77,mrq=14,drq=34,upd=1531,enu=13,rem=12,dmg=22,snd=53,tot=1673,dr=1,mr=0,mrmax=0,area=546448,win=1,iwn=1,wev=1,sends=2,skip=0,log=84
[20260731.013320.312-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=219,n=1,mode=s,dt=33003,acq=30967,wak=1576,mrq=17,drq=40,upd=8780,enu=19,rem=24,dmg=69,snd=125,tot=9087,dr=3,mr=0,mrmax=0,area=558028,win=1,iwn=2,wev=2,sends=4,skip=0,log=78
[20260731.013320.322-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=220,n=1,mode=s,dt=10253,acq=9315,wak=272,mrq=14,drq=40,upd=2665,enu=15,rem=16,dmg=24,snd=41,tot=2801,dr=1,mr=0,mrmax=0,area=546270,win=1,iwn=1,wev=1,sends=2,skip=0,log=90
[20260731.013320.371-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=221,n=1,mode=s,dt=48507,acq=47583,wak=44,mrq=208,drq=42,upd=1509,enu=68,rem=31,dmg=27,snd=60,tot=1752,dr=1,mr=0,mrmax=0,area=558424,win=1,iwn=2,wev=2,sends=2,skip=0,log=81
[20260731.013320.387-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=222,n=1,mode=s,dt=16373,acq=15856,wak=27,mrq=19,drq=34,upd=1287,enu=17,rem=16,dmg=24,snd=55,tot=1447,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=2,skip=0,log=122
[20260731.013320.402-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=223,n=1,mode=s,dt=14445,acq=13890,wak=33,mrq=19,drq=38,upd=564,enu=16,rem=36,dmg=35,snd=100,tot=811,dr=1,mr=0,mrmax=0,area=546744,win=1,iwn=1,wev=1,sends=2,skip=0,log=80
[20260731.013320.420-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=224,n=1,mode=s,dt=18163,acq=17622,wak=28,mrq=16,drq=36,upd=1271,enu=40,rem=21,dmg=32,snd=62,tot=1482,dr=1,mr=0,mrmax=0,area=547398,win=1,iwn=1,wev=1,sends=2,skip=0,log=87
[20260731.013320.433-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=225,n=1,mode=s,dt=13333,acq=12753,wak=77,mrq=15,drq=33,upd=1046,enu=58,rem=33,dmg=32,snd=284,tot=1545,dr=1,mr=0,mrmax=0,area=547398,win=1,iwn=1,wev=1,sends=2,skip=0,log=87
[20260731.013320.455-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=226,n=1,mode=s,dt=22134,acq=20910,wak=472,mrq=18,drq=39,upd=1703,enu=24,rem=27,dmg=33,snd=52,tot=1887,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=2,wev=2,sends=2,skip=0,log=89
[20260731.013320.467-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=227,n=1,mode=s,dt=10965,acq=10200,wak=206,mrq=28,drq=48,upd=14,enu=10,rem=119,dmg=33,snd=81,tot=423,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=0,wev=0,sends=2,skip=0,log=87
[20260731.013320.482-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=228,n=1,mode=s,dt=16092,acq=14800,wak=24,mrq=14,drq=35,upd=1067,enu=37,rem=19,dmg=30,snd=60,tot=1262,dr=1,mr=0,mrmax=0,area=546376,win=1,iwn=1,wev=1,sends=2,skip=0,log=161
[20260731.013320.498-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=229,n=1,mode=s,dt=15714,acq=15159,wak=64,mrq=19,drq=94,upd=1048,enu=43,rem=48,dmg=24,snd=53,tot=1259,dr=1,mr=0,mrmax=0,area=547028,win=1,iwn=1,wev=1,sends=2,skip=0,log=84
[20260731.013320.516-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=230,n=1,mode=s,dt=18038,acq=15049,wak=2387,mrq=53,drq=61,upd=829,enu=27,rem=14,dmg=24,snd=55,tot=1002,dr=1,mr=0,mrmax=0,area=546376,win=1,iwn=1,wev=1,sends=2,skip=0,log=96
[20260731.013320.531-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=231,n=1,mode=s,dt=14959,acq=14306,wak=70,mrq=50,drq=64,upd=569,enu=15,rem=24,dmg=25,snd=52,tot=738,dr=1,mr=0,mrmax=0,area=546840,win=1,iwn=1,wev=1,sends=2,skip=0,log=85
[20260731.013320.553-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=232,n=1,mode=s,dt=21610,acq=21056,wak=27,mrq=16,drq=37,upd=1913,enu=43,rem=45,dmg=44,snd=84,tot=2191,dr=1,mr=0,mrmax=0,area=545350,win=1,iwn=1,wev=1,sends=2,skip=0,log=101
[20260731.013320.565-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=233,n=1,mode=s,dt=11998,acq=9825,wak=76,mrq=16,drq=34,upd=438,enu=46,rem=40,dmg=132,snd=179,tot=1076,dr=1,mr=0,mrmax=0,area=546000,win=1,iwn=1,wev=1,sends=2,skip=0,log=85
[20260731.013320.578-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=234,n=1,mode=s,dt=13633,acq=12478,wak=52,mrq=17,drq=48,upd=663,enu=21,rem=21,dmg=17,snd=60,tot=816,dr=1,mr=0,mrmax=0,area=546000,win=1,iwn=1,wev=1,sends=2,skip=0,log=109
[20260731.013320.595-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=235,n=1,mode=s,dt=16724,acq=15194,wak=30,mrq=75,drq=108,upd=684,enu=22,rem=41,dmg=52,snd=76,tot=971,dr=1,mr=0,mrmax=0,area=545160,win=1,iwn=1,wev=1,sends=2,skip=0,log=304
[20260731.013320.611-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=236,n=1,mode=s,dt=15673,acq=14780,wak=139,mrq=34,drq=43,upd=1260,enu=14,rem=16,dmg=56,snd=126,tot=1527,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=104
[20260731.013320.626-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=237,n=1,mode=s,dt=15131,acq=14093,wak=76,mrq=87,drq=100,upd=544,enu=13,rem=16,dmg=105,snd=185,tot=1085,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=168
[20260731.013320.644-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=238,n=1,mode=s,dt=17916,acq=16544,wak=358,mrq=15,drq=40,upd=662,enu=12,rem=13,dmg=31,snd=63,tot=1084,dr=1,mr=0,mrmax=0,area=544127,win=1,iwn=1,wev=1,sends=2,skip=0,log=116
[20260731.013320.671-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=239,n=1,mode=s,dt=26730,acq=25751,wak=283,mrq=17,drq=34,upd=3129,enu=66,rem=45,dmg=61,snd=88,tot=3494,dr=1,mr=0,mrmax=0,area=543480,win=1,iwn=2,wev=2,sends=2,skip=0,log=89
[20260731.013320.690-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=240,n=1,mode=s,dt=19666,acq=18785,wak=188,mrq=16,drq=36,upd=1019,enu=19,rem=18,dmg=29,snd=32,tot=1161,dr=1,mr=0,mrmax=0,area=549746,win=1,iwn=1,wev=1,sends=2,skip=0,log=126
[20260731.013320.752-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=241,n=1,mode=s,dt=61952,acq=57704,wak=237,mrq=17,drq=40,upd=2869,enu=43,rem=32,dmg=43,snd=64,tot=3113,dr=3,mr=0,mrmax=0,area=559599,win=1,iwn=3,wev=3,sends=2,skip=0,log=2892
[20260731.013320.769-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=242,n=1,mode=s,dt=17280,acq=16501,wak=63,mrq=83,drq=82,upd=570,enu=21,rem=14,dmg=38,snd=63,tot=774,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=83
[20260731.013320.797-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=243,n=1,mode=s,dt=27714,acq=27107,wak=106,mrq=16,drq=39,upd=3692,enu=67,rem=72,dmg=77,snd=141,tot=4214,dr=1,mr=0,mrmax=0,area=555050,win=1,iwn=2,wev=2,sends=2,skip=0,log=92
[20260731.013320.830-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=244,n=1,mode=s,dt=33247,acq=32325,wak=74,mrq=20,drq=57,upd=2011,enu=54,rem=45,dmg=20,snd=48,tot=2212,dr=3,mr=0,mrmax=0,area=555170,win=1,iwn=2,wev=2,sends=2,skip=0,log=118
[20260731.013320.849-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=245,n=1,mode=s,dt=18155,acq=17627,wak=23,mrq=25,drq=84,upd=565,enu=24,rem=17,dmg=31,snd=69,tot=761,dr=1,mr=0,mrmax=0,area=546840,win=1,iwn=1,wev=1,sends=2,skip=0,log=95
[20260731.013320.864-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=246,n=1,mode=s,dt=15829,acq=14695,wak=26,mrq=25,drq=38,upd=1679,enu=18,rem=20,dmg=26,snd=56,tot=1848,dr=1,mr=0,mrmax=0,area=546376,win=1,iwn=1,wev=1,sends=2,skip=0,log=92
[20260731.013320.881-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=247,n=1,mode=s,dt=16719,acq=16044,wak=29,mrq=16,drq=136,upd=930,enu=16,rem=22,dmg=42,snd=66,tot=1137,dr=1,mr=0,mrmax=0,area=547028,win=1,iwn=1,wev=1,sends=2,skip=0,log=223
[20260731.013320.896-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=248,n=1,mode=s,dt=14759,acq=12564,wak=45,mrq=15,drq=86,upd=545,enu=32,rem=29,dmg=40,snd=49,tot=744,dr=1,mr=0,mrmax=0,area=546376,win=1,iwn=1,wev=1,sends=2,skip=0,log=90
[20260731.013320.927-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=249,n=1,mode=s,dt=31226,acq=30682,wak=69,mrq=16,drq=37,upd=1205,enu=27,rem=45,dmg=21,snd=52,tot=1390,dr=3,mr=0,mrmax=0,area=558248,win=1,iwn=2,wev=2,sends=2,skip=0,log=84
[20260731.013320.942-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=250,n=1,mode=s,dt=14974,acq=14489,wak=55,mrq=13,drq=38,upd=502,enu=18,rem=14,dmg=32,snd=102,tot=1691,dr=1,mr=0,mrmax=0,area=547398,win=1,iwn=1,wev=1,sends=2,skip=0,log=77
[20260731.013320.960-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=251,n=1,mode=s,dt=18362,acq=16917,wak=52,mrq=11,drq=27,upd=340,enu=10,rem=10,dmg=20,snd=45,tot=460,dr=1,mr=0,mrmax=0,area=547398,win=1,iwn=1,wev=1,sends=2,skip=0,log=69
[20260731.013320.973-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=252,n=1,mode=s,dt=12682,acq=12321,wak=33,mrq=12,drq=28,upd=354,enu=10,rem=13,dmg=16,snd=32,tot=457,dr=1,mr=0,mrmax=0,area=546744,win=1,iwn=1,wev=1,sends=2,skip=0,log=65
[20260731.013320.998-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=253,n=1,mode=s,dt=24580,acq=24203,wak=43,mrq=20,drq=48,upd=1048,enu=23,rem=27,dmg=59,snd=102,tot=1364,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=2,skip=0,log=60
[20260731.013321.035-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=254,n=1,mode=s,dt=37252,acq=34025,wak=62,mrq=17,drq=35,upd=1037,enu=26,rem=33,dmg=30,snd=63,tot=1250,dr=1,mr=0,mrmax=0,area=558424,win=1,iwn=2,wev=2,sends=2,skip=0,log=79
[20260731.013321.076-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=255,n=1,mode=s,dt=41479,acq=40971,wak=16,mrq=16,drq=36,upd=2970,enu=40,rem=32,dmg=33,snd=47,tot=3174,dr=3,mr=0,mrmax=0,area=568194,win=1,iwn=3,wev=3,sends=2,skip=0,log=111
[20260731.013321.092-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=256,n=1,mode=s,dt=15790,acq=13548,wak=1655,mrq=19,drq=43,upd=1666,enu=16,rem=10,dmg=38,snd=54,tot=1830,dr=1,mr=0,mrmax=0,area=546448,win=1,iwn=1,wev=1,sends=2,skip=0,log=87
[20260731.013321.104-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=257,n=1,mode=s,dt=14567,acq=13762,wak=32,mrq=19,drq=48,upd=2620,enu=21,rem=28,dmg=57,snd=169,tot=2972,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=77
[20260731.013321.139-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=258,n=1,mode=s,dt=32547,acq=30681,wak=578,mrq=15,drq=154,upd=1130,enu=14,rem=16,dmg=24,snd=31,tot=1254,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=2,wev=2,sends=2,skip=0,log=483
[20260731.013321.157-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=259,n=1,mode=s,dt=17699,acq=14698,wak=1931,mrq=11,drq=30,upd=1937,enu=12,rem=13,dmg=18,snd=20,tot=2035,dr=1,mr=0,mrmax=0,area=554944,win=1,iwn=1,wev=1,sends=2,skip=0,log=87
[20260731.013321.189-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=260,n=1,mode=s,dt=33015,acq=32251,wak=402,mrq=15,drq=61,upd=2786,enu=24,rem=25,dmg=26,snd=32,tot=2933,dr=1,mr=0,mrmax=0,area=544480,win=1,iwn=2,wev=2,sends=2,skip=0,log=70
[20260731.013321.222-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=261,n=1,mode=s,dt=31492,acq=29895,wak=1129,mrq=14,drq=37,upd=756,enu=17307,rem=21,dmg=33,snd=56,tot=18223,dr=1,mr=0,mrmax=0,area=553446,win=1,iwn=3,wev=1,sends=2,skip=0,log=84
[20260731.013321.245-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=262,n=1,mode=s,dt=24019,acq=23525,wak=32,mrq=19,drq=38,upd=3818,enu=52,rem=50,dmg=93,snd=398,tot=4531,dr=1,mr=0,mrmax=0,area=545967,win=1,iwn=2,wev=2,sends=2,skip=0,log=84
[20260731.013321.283-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=263,n=1,mode=s,dt=37794,acq=36615,wak=15,mrq=17,drq=24,upd=2123,enu=34,rem=61,dmg=34,snd=73,tot=3361,dr=3,mr=0,mrmax=0,area=565712,win=1,iwn=2,wev=2,sends=2,skip=0,log=83
[20260731.013321.299-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=264,n=1,mode=s,dt=15266,acq=13683,wak=49,mrq=28,drq=36,upd=467,enu=25,rem=12,dmg=20,snd=45,tot=605,dr=1,mr=0,mrmax=0,area=547104,win=1,iwn=1,wev=1,sends=2,skip=0,log=74
[20260731.013321.350-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=265,n=1,mode=s,dt=51150,acq=50606,wak=26,mrq=16,drq=179,upd=1208,enu=32,rem=28,dmg=35,snd=56,tot=1418,dr=3,mr=0,mrmax=0,area=568015,win=1,iwn=3,wev=3,sends=2,skip=0,log=58
[20260731.013321.363-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=266,n=1,mode=s,dt=13805,acq=12476,wak=916,mrq=12,drq=22,upd=596,enu=25,rem=13,dmg=22,snd=54,tot=751,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=2,skip=0,log=85
[20260731.013321.381-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=267,n=1,mode=s,dt=16931,acq=16479,wak=58,mrq=16,drq=30,upd=487,enu=16,rem=13,dmg=23,snd=58,tot=636,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=2,skip=0,log=95
[20260731.013321.411-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=268,n=1,mode=s,dt=30388,acq=28716,wak=47,mrq=12,drq=1049,upd=774,enu=13,rem=14,dmg=21,snd=47,tot=920,dr=3,mr=0,mrmax=0,area=557962,win=1,iwn=2,wev=2,sends=2,skip=0,log=74
[20260731.013321.427-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=269,n=1,mode=s,dt=15415,acq=15005,wak=37,mrq=13,drq=26,upd=708,enu=10,rem=12,dmg=34,snd=43,tot=1836,dr=1,mr=0,mrmax=0,area=547398,win=1,iwn=1,wev=1,sends=2,skip=0,log=76
[20260731.013321.462-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=270,n=1,mode=s,dt=36046,acq=34505,wak=52,mrq=26,drq=42,upd=825,enu=18,rem=19,dmg=18,snd=43,tot=954,dr=3,mr=0,mrmax=0,area=558248,win=1,iwn=2,wev=2,sends=2,skip=0,log=76
[20260731.013321.480-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=271,n=1,mode=s,dt=17201,acq=16610,wak=110,mrq=42,drq=38,upd=777,enu=53,rem=43,dmg=121,snd=177,tot=1358,dr=1,mr=0,mrmax=0,area=546376,win=1,iwn=1,wev=1,sends=2,skip=0,log=110
[20260731.013321.494-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=272,n=1,mode=s,dt=13795,acq=9923,wak=26,mrq=24,drq=47,upd=810,enu=32,rem=29,dmg=72,snd=132,tot=1194,dr=1,mr=0,mrmax=0,area=547028,win=1,iwn=1,wev=1,sends=2,skip=0,log=112
[20260731.013321.511-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=273,n=1,mode=s,dt=17806,acq=16961,wak=64,mrq=19,drq=35,upd=553,enu=13,rem=16,dmg=18,snd=45,tot=682,dr=1,mr=0,mrmax=0,area=546376,win=1,iwn=1,wev=1,sends=2,skip=0,log=77
[20260731.013321.526-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=274,n=1,mode=s,dt=15316,acq=12038,wak=2802,mrq=44,drq=35,upd=4356,enu=15,rem=23,dmg=27,snd=54,tot=4521,dr=1,mr=0,mrmax=0,area=546840,win=1,iwn=1,wev=1,sends=2,skip=0,log=66
[20260731.013321.541-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=275,n=1,mode=s,dt=14479,acq=13927,wak=42,mrq=17,drq=27,upd=339,enu=9,rem=10,dmg=16,snd=37,tot=444,dr=1,mr=0,mrmax=0,area=545350,win=1,iwn=1,wev=1,sends=2,skip=0,log=82
[20260731.013321.573-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=276,n=1,mode=s,dt=32297,acq=31666,wak=118,mrq=15,drq=37,upd=3115,enu=17,rem=18,dmg=32,snd=34,tot=3258,dr=1,mr=0,mrmax=0,area=555900,win=1,iwn=2,wev=2,sends=2,skip=0,log=252
[20260731.013321.587-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=277,n=1,mode=s,dt=15271,acq=13452,wak=1445,mrq=12,drq=25,upd=3174,enu=11,rem=12,dmg=17,snd=18,tot=3260,dr=1,mr=0,mrmax=0,area=545160,win=1,iwn=1,wev=1,sends=2,skip=0,log=81
[20260731.013321.609-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=278,n=1,mode=s,dt=20733,acq=20250,wak=157,mrq=12,drq=29,upd=5788,enu=14,rem=18,dmg=25,snd=48,tot=5936,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=70
[20260731.013321.622-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=279,n=1,mode=s,dt=13357,acq=12887,wak=57,mrq=16,drq=37,upd=5,enu=214,rem=6,dmg=39,snd=169,tot=472,dr=1,mr=0,mrmax=0,area=546,win=1,iwn=0,wev=0,sends=2,skip=0,log=80
[20260731.013321.670-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=280,n=1,mode=s,dt=47823,acq=46248,wak=23,mrq=212,drq=39,upd=1874,enu=36,rem=25,dmg=33,snd=54,tot=2089,dr=3,mr=0,mrmax=0,area=559599,win=1,iwn=3,wev=3,sends=2,skip=0,log=261
[20260731.013321.705-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=281,n=1,mode=s,dt=34156,acq=33430,wak=109,mrq=16,drq=45,upd=1873,enu=61,rem=59,dmg=68,snd=92,tot=2284,dr=1,mr=0,mrmax=0,area=549746,win=1,iwn=2,wev=2,sends=2,skip=0,log=86
[20260731.013321.717-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=282,n=1,mode=s,dt=13147,acq=11945,wak=495,mrq=19,drq=39,upd=699,enu=13,rem=27,dmg=41,snd=77,tot=951,dr=1,mr=0,mrmax=0,area=543480,win=1,iwn=1,wev=1,sends=2,skip=0,log=109
[20260731.013321.747-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=283,n=1,mode=s,dt=29006,acq=27463,wak=41,mrq=9,drq=27,upd=1272,enu=48,rem=22,dmg=33,snd=63,tot=1471,dr=3,mr=0,mrmax=0,area=552267,win=1,iwn=2,wev=2,sends=4,skip=0,log=100
[20260731.013321.795-1864-I] PerfEmitFrame: QGAPERF,v=2,seq=284,n=1,mode=s,dt=48266,acq=47414,wak=382,mrq=17,drq=39,upd=5275,enu=21,rem=23,dmg=37,snd=61,tot=5461,dr=3,mr=0,mrmax=0,area=563190,win=1,iwn=3,wev=3,sends=4,skip=0,log=77
